cold_inlet_temp,cold_mass_flow,hot_inlet_temp,hot_mass_flow,thermal_efficiency,cold_pressure_drop,hot_pressure_drop,global_htc,cold_outlet_temp,hot_outlet_temp
288.15,3.0,343.15,1.0,85.28117875552299,19.34478466726432,268.46171322978626,236.54557483953397,303.7783660162449,296.23784643261143
288.15,3.0,343.15,1.5,74.37307133662961,19.054038604183006,555.5431016186922,263.82640079522827,308.5989169561987,302.2377398518579
288.15,3.0,343.15,2.0,65.24024436947073,18.857495778996963,929.9978347644792,283.0252054563455,312.0702938317416,307.26338597938945
288.15,3.0,343.15,2.5,57.82665211570999,18.715729305928107,1386.8072672800045,297.50685044923097,314.6547740675874,311.34377831479696
288.15,3.0,343.15,3.0,51.795890004249024,18.61133853708452,1922.5342774509627,308.84574731493893,316.640026651072,314.66346010901447
288.15,3.0,343.15,3.5,54.64412199127414,18.52982637619425,2534.4315925013507,318.0594831630982,318.20769649019906,317.392571977632
288.15,3.0,343.15,4.0,56.94568577816078,18.465286727107014,3220.376441926768,325.70003006548853,319.47443660893975,319.66501262680106
288.15,3.0,343.15,4.5,58.844741014190895,18.412018821312813,3978.464737428818,332.18956957411723,320.519605718691,321.5800745026018
288.15,3.0,343.15,5.0,60.43566588393028,18.36922593456984,4807.352565484398,337.7202063655439,321.3951605484906,323.21379415869575
288.15,3.0,348.15,0.5,92.97912213853972,9.468444946454838,76.2341798988491,146.19742783923405,297.4417927624876,292.3567816835577
288.15,3.0,348.15,1.0,85.52086501759713,19.254346473215264,266.4103927646647,239.3619718011347,305.2511291501521,296.83122919186303
288.15,3.0,348.15,1.5,74.70161098591814,18.941167309661978,551.1413909999683,267.40253527657194,310.5618224900925,303.32481010602834
288.15,3.0,348.15,2.0,65.60578626994105,18.729691490356345,922.4113416108739,287.2292657050412,314.39715958857016,308.78636695949496
288.15,3.0,348.15,2.5,58.19996133808994,18.57755239526159,1375.2405350863846,302.22240258649106,317.2574825795646,313.2339011657555
288.15,3.0,348.15,3.0,52.16305521176605,18.464321801700862,1906.1766608920443,314.0175670711567,319.45713728146296,316.8596076828952
288.15,3.0,348.15,3.5,55.05651838446622,18.377175768982852,2512.576490318679,323.57958809673426,321.1946170677297,319.84536820638493
288.15,3.0,348.15,4.0,57.395011004271126,18.308278530748794,3192.309491942462,331.5121267544767,322.59875747683867,322.33446556565303
288.15,3.0,348.15,4.5,59.3222461607815,18.25263697419723,3943.597514980458,338.21389680360255,323.75588916776866,324.43488398453275
288.15,3.0,348.15,5.0,60.93756094353352,18.206958252267214,4764.921871742641,343.9590056025634,324.72572839435753,326.2274299085903
288.15,3.0,353.15,0.5,93.0538634683969,9.375953640177613,75.6847926939081,146.95147931522706,298.22683640167844,292.6599652226689
288.15,3.0,353.15,1.0,85.75138840492912,19.163570835720748,264.46204557026795,242.17398909992934,306.7313008930802,297.4072331948682
288.15,3.0,353.15,1.5,75.01939310639514,18.83040411089314,546.9878993607126,270.94607822995647,312.53936100653675,304.38713413364417
288.15,3.0,353.15,2.0,65.96046417451107,18.604534423764562,915.2783553362824,291.40410141281916,316.74568172439785,310.281292516484
288.15,3.0,353.15,2.5,58.56289283248809,18.442464012550772,1364.3952489036456,306.9118692846006,319.8877899826273,315.09519772826485
288.15,3.0,353.15,3.0,52.51957860836192,18.322043518332066,1890.916967170153,319.1292941279355,322.3062160037119,319.02789271232103
288.15,3.0,353.15,3.5,55.456944418528344,18.2295017347642,2492.2266601554584,329.04166668547,324.2171888738236,322.27153195272444
288.15,3.0,353.15,4.0,57.83106593994384,18.15643001225544,3166.2155827523093,337.26861468794203,325.7615807886703,324.97877783777335
288.15,3.0,353.15,4.5,59.787343075574675,18.09747107696603,3911.123281228516,344.2209763392624,327.0340455499909,327.2653699800278
288.15,3.0,353.15,5.0,61.426415595714644,18.04909163036791,4725.445517621018,350.1819870219754,328.10009567296794,329.21817314540885
288.15,3.0,358.15,0.5,93.12354295539248,9.288420951314038,75.16218970654882,147.67227453966726,299.01339214141774,292.95956494448245
288.15,3.0,358.15,1.0,85.9728189598706,19.076005568989785,262.6168738968263,244.92169591134814,308.21861410679065,297.9672385770112
288.15,3.0,358.15,1.5,75.32680626968526,18.721698691195343,543.0647534962918,274.4585350772276,314.5311905963497,305.42615604088104
288.15,3.0,358.15,2.0,66.30502320901135,18.480630506775924,908.5493547123042,295.5850951873777,319.1153507760557,311.7495594931816
288.15,3.0,358.15,2.5,58.91569650016879,18.310419211469707,1354.2170344134502,311.5751717513511,322.54478189531886,316.9292258667269
288.15,3.0,358.15,3.0,52.86646141254362,18.183168538787868,1876.6281039858877,324.21688282592845,325.18660551893237,321.1694095935963
288.15,3.0,358.15,3.5,55.846717435324464,18.085529051473713,2473.206660761178,334.48125704721974,327.2747733544732,324.67205679100596
288.15,3.0,358.15,4.0,58.2555792736451,18.00853379201726,3141.864613424972,343.0039092140591,328.9623556768182,327.59881324294975
288.15,3.0,358.15,4.5,60.24010857800981,17.94647137602442,3880.8581417717214,350.2078775351852,330.35249009725334,330.0729678815677
288.15,3.0,358.15,5.0,61.90436561016962,17.894671122194268,4688.593475142217,356.41914815645157,331.51814770413455,332.1865329343911
288.15,3.0,363.15,0.5,93.18866181837492,9.20218187654973,74.66391229620785,148.36167239429616,299.80148826500925,293.25599755365596
288.15,3.0,363.15,1.0,86.185852248483,18.989782452539657,260.86452248191927,247.6378938442427,309.71291480972354,298.51214007019956
288.15,3.0,363.15,1.5,75.62447986415656,18.61352213913051,539.3480643593357,277.9747410621528,316.53693733428,306.4430587367465
288.15,3.0,363.15,2.0,66.63903101357116,18.360715865303064,902.2278281621257,299.702043826538,321.505169939463,313.1930201433406
288.15,3.0,363.15,2.5,59.25893846304532,18.180169449638925,1344.6340963761031,316.24715357258947,325.22778571450215,318.73725463988967
288.15,3.0,363.15,3.0,53.20428986529737,18.0465071285289,1863.20420594608,329.31537317519064,328.0975389246908,323.2853631286823
288.15,3.0,363.15,3.5,56.225931599027746,17.9452084327786,2455.4194703904504,339.89659249958873,330.3660781957621,327.0483760390296
288.15,3.0,363.15,4.0,58.668632580027904,17.864537990273675,3119.129063498811,348.71558015466735,332.199640902075,330.19599608768624
288.15,3.0,363.15,4.5,60.68180660503199,17.79864482161065,3852.5621660210454,356.20607226710524,333.7105414790042,332.85851045055165
288.15,3.0,363.15,5.0,62.366830340238685,17.74550773698138,4654.382662373027,362.598461777789,334.974981042738,335.1357862490261
288.15,3.0,368.15,0.5,93.24959728250107,9.11388827090559,74.18783805964631,149.02075869176522,300.59115981638956,293.54967861633276
288.15,3.0,368.15,1.0,86.39099951102442,18.903203054273035,259.1962802297785,250.354400214759,311.2141685943252,299.0428390128154
288.15,3.0,368.15,1.5,75.91235721191237,18.508902240078896,535.8404688849259,281.4269721852822,318.5560620174082,307.4394469642732
288.15,3.0,368.15,2.0,66.96343372652659,18.242001731996424,896.2554437545041,303.82655143469776,323.91482430609136,314.6126820443202
288.15,3.0,368.15,2.5,59.59211462175511,18.05415479520161,1335.6534691536217,320.8556497793101,327.93551189533616,320.52129680808747
288.15,3.0,368.15,3.0,53.53229792954672,17.914371885868604,1850.6567884555407,334.34988306096415,331.0372861670966,325.3779245633945
288.15,3.0,368.15,3.5,56.59523545267853,17.807481270909193,2438.735380576618,345.3204693035806,333.4902754550824,329.4017098419291
288.15,3.0,368.15,4.0,59.071006834406816,17.723443933064118,3097.8395235305507,354.4352705618192,335.4725707547756,332.7713926171282
288.15,3.0,368.15,4.5,61.109892627491305,17.655878416539053,3826.2568336660333,362.1417717416695,337.1047284801641,335.6246956481766
288.15,3.0,368.15,5.0,62.8164655180981,17.600579387290054,4622.521812969964,368.7509300720038,338.4706156342707,338.0662930160308
288.15,3.5,333.15,0.5,96.91482262171546,26.005633031396428,78.29020098615729,199.76583079807614,294.37241919187403,289.5348611402263
288.15,3.5,333.15,1.0,87.33208576650723,25.57240094881854,273.4032918134035,247.1133186660107,299.3685333875831,293.843037104723
288.15,3.5,333.15,1.5,77.20440166851671,25.274112820639857,566.5166297836695,276.1097534297877,303.0298253821632,298.3983481529689
288.15,3.5,333.15,2.0,68.43506332698162,25.063231415275368,949.1298788726708,296.62151563086195,305.7388488473384,302.3445859280089
288.15,3.5,333.15,2.5,61.152387210113915,24.908292763517238,1416.0660984907008,312.1539738789941,307.79831625825386,305.62276051553465
288.15,3.5,333.15,3.0,55.13006107292352,24.788652887174976,1963.646722179983,324.469047438736,309.40749492959037,308.3340712175143
288.15,3.5,333.15,3.5,50.11402852837767,24.696476396755315,2589.190724045795,334.46917782615577,310.6949340834482,310.59281089381125
288.15,3.5,333.15,4.0,52.45130825539823,24.620937064508325,3290.346427345299,342.84583133594157,311.74726349685136,312.49259637965986
288.15,3.5,333.15,4.5,54.3956661361319,24.55899118987145,4065.3023404974665,349.9630699333191,312.62272504002993,314.1079106446903
288.15,3.5,333.15,5.0,56.038303605383156,24.507399023670587,4912.468266885742,356.0988549840504,313.3623390555752,315.4953031122945
288.15,3.5,338.15,0.5,96.99553652105372,25.943149722050293,77.66585775015119,201.91095873424212,295.0704667747074,289.64862111014133
288.15,3.5,338.15,1.0,87.56445019425342,25.465801982369157,271.13454408697726,250.08471042975796,300.65017375665144,294.36029576677913
288.15,3.5,338.15,1.5,77.53401947195223,25.137815576483263,561.6136185415235,279.83570473961663,304.7564862826793,299.37397039009016
288.15,3.5,338.15,2.0,68.81226487120084,24.90626477249316,940.6243921135901,300.99017850285,307.804184658005,303.73563465821763
288.15,3.5,338.15,2.5,61.54668979492748,24.73635201684374,1403.0220472881192,317.06002041026477,310.1258497276299,307.3700718800698
288.15,3.5,338.15,3.0,55.52423707352209,24.6055093165196,1945.1642373118957,329.8249024170231,311.9422217218617,310.38305276719825
288.15,3.5,338.15,3.5,50.49938253861151,24.504635840377887,2564.3927303131495,340.2043006859217,313.39659543020565,312.89743269072926
288.15,3.5,338.15,4.0,52.876320997585324,24.422233702222,3258.3906398094696,348.90404095062036,314.5858373881202,315.01525132327635
288.15,3.5,338.15,4.5,54.85397823780763,24.354733237516484,4025.3653137821093,356.29915811959205,315.5753046499071,316.8178448455475
288.15,3.5,338.15,5.0,56.52470707779492,24.298559484013822,4863.745534084184,362.6762912232437,316.4112011983197,318.3674161455384
288.15,3.5,343.15,0.5,97.07166219692441,25.88143092181417,77.07146344346984,204.01162472836344,295.7698088075217,289.75700772893896
288.15,3.5,343.15,1.0,87.78687625828704,25.360805959193385,268.9857621773699,253.0105568790353,301.9378431621071,294.86020989820287
288.15,3.5,343.15,1.5,77.85190724690341,25.00387857572059,556.9914803766442,283.51808697418403,306.49575876312656,300.3238635430897
288.15,3.5,343.15,2.0,69.17762059599009,24.75228586983576,932.6349167803419,305.31906489515177,309.88876452133485,305.0965505816633
288.15,3.5,343.15,2.5,61.93020020815201,24.566052583104465,1390.772280138699,321.9710612344922,312.4789428810517,309.08518135160165
288.15,3.5,343.15,3.0,55.907766612770715,24.42630970609025,1927.8882600392244,335.14982016732495,314.50734891318433,312.4000215210888
288.15,3.5,343.15,3.5,50.87466301146129,24.317097438441124,2541.2538259213325,345.9128948319529,316.1329736387589,315.17065202692623
288.15,3.5,343.15,4.0,53.290512638810206,24.22815671034914,3228.6161151112756,354.93926449210727,317.46267530828015,317.50754264721365
288.15,3.5,343.15,4.5,55.30081853531412,24.15537936562032,3988.199620593383,362.6154979318155,318.56913574570075,319.4986955432027
288.15,3.5,343.15,5.0,56.99904624082415,24.094864853279432,4818.45089709571,369.2369081276863,319.5038052581555,321.21179891134375
288.15,3.5,348.15,0.5,97.14339185958458,25.820410547676147,76.50507709340309,206.06988635808906,296.47045852670857,289.86052826682635
288.15,3.5,348.15,1.0,87.99994611971184,25.257348332874244,266.94825835012307,255.8934121432149,303.2313626668994,295.343970565356
288.15,3.5,348.15,1.5,78.15863049934542,24.872242443379946,552.6285379000765,287.1592950835081,308.24723080733287,301.2495400590201
288.15,3.5,348.15,2.0,69.53156904964423,24.601237565017072,925.1201658831269,309.6101295211227,311.9920161714035,306.4289804440666
288.15,3.5,348.15,2.5,62.30197762318031,24.40114078539773,1379.3135754409886,326.80719215650214,314.8561569133357,310.7704632213241
288.15,3.5,348.15,3.0,56.28083244947837,24.251011412066873,1911.7190886631288,340.44424588771193,317.10184200708755,314.386502669309
288.15,3.5,348.15,3.5,51.240791119544184,24.132247089102748,2519.579082263066,351.63487331555837,318.9033114272345,317.4135901198238
288.15,3.5,348.15,4.0,53.69407039791165,24.038666990643833,3200.8395222521212,360.9505928147233,320.37650230289483,319.97100890637597
288.15,3.5,348.15,4.5,55.736347499837144,23.960890775473672,3953.5712513465987,368.9105441754891,321.60282774138267,322.15195018946054
288.15,3.5,348.15,5.0,57.46146487677735,23.896276951170876,4776.293913303583,375.778547871879,322.63865871363555,324.02988599513776
288.15,3.5,353.15,0.5,97.21105070240924,25.760031853540568,75.96495346374286,208.08767692957466,297.1724360467408,289.95964020482086
288.15,3.5,353.15,1.0,88.20419400168227,25.15537200057588,265.0143095473031,258.7356097964929,304.53057846622653,295.81268057325457
288.15,3.5,353.15,1.5,78.4547374572935,24.742856340963044,548.5056503160595,290.7614020491072,310.01047302554997,302.15240832341476
288.15,3.5,353.15,2.0,69.87492038953842,24.451176861621207,918.0275244217628,313.9033552990021,314.1134038056534,307.73423886348775
288.15,3.5,353.15,2.5,62.66307832447649,24.239647867972963,1368.5533639903297,331.60991387871957,317.2569888049548,312.4270633270867
288.15,3.5,353.15,3.0,56.64372903848558,24.079567177876015,1896.5691396338225,345.7084287727164,319.7247553409096,316.3441070428118
288.15,3.5,353.15,3.5,51.59640652358829,23.95327644412464,2499.3656439628103,357.2881642872011,321.70558837953456,319.62870835187556
288.15,3.5,353.15,4.0,54.0871615065228,23.85372068322613,3174.900803866025,366.9368364433681,323.3260681978292,322.4071665056709
288.15,3.5,353.15,4.5,56.16067238781315,23.771221893111942,3921.2762270916573,375.1824952204748,324.6750180999133,324.77905425231853
288.15,3.5,353.15,5.0,57.91208058527991,23.702750845142873,4737.0215911534615,382.2987761984175,325.81427961591237,326.82310422056383
288.15,3.5,358.15,0.5,97.27503834916425,25.697640771293663,75.4490414869797,210.08995567346182,297.8757783737352,290.05468322882047
288.15,3.5,358.15,1.0,88.40026059357051,25.05253444725531,263.1739615348488,261.57129390069633,305.8353897205344,296.2672588430465
288.15,3.5,358.15,1.5,78.74087533738995,24.613637490212568,544.597853236497,294.3623382833466,311.7853017951906,303.03369436504283
288.15,3.5,358.15,2.0,70.20733904575054,24.30594812768686,911.359100741407,318.12189854250596,316.2521262425195,309.0142762650641
288.15,3.5,358.15,2.5,63.01388167235677,24.081522307751584,1358.439366813982,336.37999566292666,319.6807158703248,314.056567813601
288.15,3.5,358.15,3.0,56.997140492623366,23.910346866439795,1882.325713891376,350.9820684031034,322.3754296044215,318.27406459984286
288.15,3.5,358.15,3.5,51.94256583097909,23.77848647708015,2480.444965715942,362.91310431621605,324.53920601758784,321.8170459940771
288.15,3.5,358.15,4.0,54.47058663246616,23.671879125817213,3150.596519556755,372.9358359775041,326.3106004781218,324.81707919875015
288.15,3.5,358.15,4.5,56.57401331031341,23.586326047152397,3891.1354309972085,381.4292313666206,327.78432021523787,327.38155074109517
288.15,3.5,358.15,5.0,58.35099551002981,23.514235473281587,4700.412325367855,388.79494280610385,329.02919759479096,329.59287231620795
288.15,3.5,363.15,0.5,97.33538896594507,25.638522209395887,74.95691367288237,212.03145460893998,298.58049522200685,290.1461904834095
288.15,3.5,363.15,1.0,88.58827110052619,24.95349059671571,261.42745560751064,264.3372646282193,307.1456231971548,296.7088808857878
288.15,3.5,363.15,1.5,79.01708254874606,24.488707443480962,540.906706781243,297.89052067501075,313.5711871598334,303.89494913912176
288.15,3.5,363.15,2.0,70.52958866181346,24.16351212715381,905.068399967684,322.3064732298427,318.4077943956217,310.2702363927228
288.15,3.5,363.15,2.5,63.35498016524437,23.925045302748913,1348.902380153144,341.15735865399836,322.12678667408727,315.66020216294834
288.15,3.5,363.15,3.0,57.34031912603793,23.746561578649562,1868.995618729401,356.1839597333617,325.0524287811344,320.17854238287026
288.15,3.5,363.15,3.5,52.279895708065894,23.606360043908353,2462.676756028639,368.54901590790195,327.403456346122,323.9797529660959
288.15,3.5,363.15,4.0,54.84308169870293,23.495960337066208,3127.935002138416,378.86588486639613,329.3279378073065,327.20316551412924
288.15,3.5,363.15,4.5,56.9771431746658,23.404870496931835,3862.9176789870107,387.68719770073074,330.92999309280566,329.9603632786172
288.15,3.5,363.15,5.0,58.779355082849335,23.32943722177879,4666.178449403771,395.3031249347834,332.2827454256872,332.34004806277164
288.15,3.5,368.15,0.5,97.39248377276898,25.579923994941055,74.48675140817068,213.937557633028,299.2866359404071,290.2344105020454
288.15,3.5,368.15,1.0,88.76882503014043,24.855794180286466,259.7658550209453,267.0683810215632,308.4612321923527,297.1383162224297
288.15,3.5,368.15,1.5,79.28401928726036,24.36588616183144,537.4098588336637,301.3846504798095,315.3679440218942,304.7372162470304
288.15,3.5,368.15,2.0,70.84231845482275,24.022053940439946,899.116646684357,326.496148326932,320.58005798672235,311.5033786352328
288.15,3.5,368.15,2.5,63.68595218841969,23.7736130458361,1339.949612233293,345.86176366830955,324.5941697189243,317.23991594437484
288.15,3.5,368.15,3.0,57.67404827826261,23.586484710453078,1856.4788054454693,361.35480944191704,327.75514191424605,322.0586307280861
288.15,3.5,368.15,3.5,52.60754901781684,23.43987275197287,2446.074777642716,374.1125731438925,330.29657905061094,326.1190349563105
288.15,3.5,368.15,4.0,55.20608331172877,23.323087215438136,3106.680377761033,384.8057994053034,332.3778303549081,329.5659668331012
288.15,3.5,368.15,4.5,57.36855981067392,23.229437930946006,3836.638677966592,393.87501553790446,334.10950415697886,332.5178897021233
288.15,3.5,368.15,5.0,59.1949440182804,23.150856454783934,4634.342517157056,401.7407966361634,335.5717936577743,335.0672131727103
288.15,4.0,333.15,0.5,97.54147730017647,32.80431527184555,78.3260960537591,209.86701886068084,293.62944944122273,289.2533215269652
288.15,4.0,333.15,1.0,89.26693583522155,32.3112789450679,273.7744243162597,261.6401866564863,298.18283756649674,292.97311252948873
288.15,4.0,333.15,1.5,80.00536019253667,31.960793286343687,567.6002167971747,293.63434358450286,301.64107613661787,297.1382498230114
288.15,4.0,333.15,2.0,71.69035549429897,31.70327710272977,951.1723685238976,316.5342311548664,304.27108580890234,300.87953882704943
288.15,4.0,333.15,2.5,64.61009166872984,31.507409233381622,1419.1799529518612,334.0869754682437,306.3131155197168,304.0662689179556
288.15,4.0,333.15,3.0,58.643404671247076,31.358014675686718,1967.9812699235918,348.0406430599934,307.93445732765633,306.7523190559519
288.15,4.0,333.15,3.5,53.60191779798361,31.239468089901493,2594.7483133872447,359.4884151774761,309.24877926037124,309.0221464844166
288.15,4.0,333.15,4.0,49.312032730012746,31.14332967561495,3297.2300307243568,369.08976196271107,310.3337588753421,310.9540381157545
288.15,4.0,333.15,4.5,51.3345436946377,31.061921131346026,4073.4409368887427,377.32787923255694,311.2444372534689,312.61171664247837
288.15,4.0,333.15,5.0,53.05307623863678,30.995471800022642,4921.986568455992,384.4190511769718,312.01821386097356,314.04743315467283
288.15,4.0,338.15,0.5,97.61087084475815,32.73594037389557,77.70307534444146,212.12356308672722,294.2433768720387,289.3414228005359
288.15,4.0,338.15,1.0,89.47652614781259,32.19231084578496,271.5215252722264,264.69607002505586,299.32548231547196,293.40494943439995
288.15,4.0,338.15,1.5,80.31417764280134,31.806287176863407,562.7438726764085,297.43778783086685,303.2004137151135,297.9840220331505
288.15,4.0,338.15,2.0,72.05411316908626,31.523314818841754,942.7560675351706,320.99311074087126,306.15622128673385,302.1142514921473
288.15,4.0,338.15,2.5,64.9988333636559,31.308628915052395,1406.2766231644491,339.1071971188222,308.4560785980551,305.6431510270315
288.15,4.0,338.15,3.0,59.03936078692173,31.14481667043583,1949.689134941902,353.53975001892854,310.28478815363457,308.62449176623045
288.15,4.0,338.15,3.5,53.994662336272256,31.01495370880002,2570.1944842536323,365.3978235728175,311.76873341198456,311.1484408902299
288.15,4.0,338.15,4.0,49.69572086014921,30.909738298592856,3265.5662291426706,375.35301882705033,312.99450435429964,313.29967303981306
288.15,4.0,338.15,4.5,51.7524836194471,30.820960313503747,4033.84872587859,383.89868508429066,314.0235542200323,315.14778731243905
288.15,4.0,338.15,5.0,53.500701252773005,30.74833938894153,4873.651016466931,391.2593146716358,314.8982305338417,316.74980318449707
288.15,4.0,343.15,0.5,97.67512621160964,32.66838144233043,77.10972705602762,214.3311095707963,294.8582564982545,289.4255636914752
288.15,4.0,343.15,1.0,89.67665763915844,32.075026065911516,269.38570216833614,267.7003463881074,300.47291816281097,293.821387834773
288.15,4.0,343.15,1.5,80.61170125682894,31.651479424370336,558.150688777765,301.22917472905624,304.7701453245866,298.80580608734255
288.15,4.0,343.15,2.0,72.4062652145952,31.343982143662288,934.8220282865514,325.44567659544145,308.05770396322737,303.3199374872356
288.15,4.0,343.15,2.5,65.37586832585067,31.11366032047954,1394.1739486570004,344.0832763708581,310.62081658002916,307.1887885398291
288.15,4.0,343.15,3.0,59.42414668202173,30.93593025901646,1932.5696970753634,358.9991089922172,312.6618703033109,310.4646042496057
288.15,4.0,343.15,3.5,54.3768596998903,30.79518787836423,2547.2559723758313,371.2716798766246,314.31960977710304,313.2427308802337
288.15,4.0,343.15,4.0,50.06949491155604,30.68126864178339,3236.029211809291,381.5848164597106,315.6897980309183,315.61397708693175
288.15,4.0,343.15,4.5,52.15986247932262,30.585462457107496,3996.9627316302067,390.44141755196046,316.84036139281875,317.65349174957146
288.15,4.0,343.15,5.0,53.93718282710607,30.506952524679946,4828.667373363889,398.0750664745063,317.8186024816878,319.4229208900905
288.15,4.0,348.15,0.5,97.73524360293516,32.60155780237983,76.5441445804463,216.49182256498034,295.4741510088365,289.505847452927
288.15,4.0,348.15,1.0,89.86791247983648,31.959345396477147,267.35860682585917,270.65587338653955,301.6250092033631,294.2235384206396
288.15,4.0,348.15,1.5,80.89783495020993,31.50197154318448,553.8195028129412,304.93372150161076,306.3497881015479,299.6054332980182
288.15,4.0,348.15,2.0,72.74641151759572,31.170445432289853,927.3683110965794,329.8108929492214,309.9746963250526,304.498696428676
288.15,4.0,348.15,2.5,65.74168659461654,30.922452074708417,1382.8071333687258,349.01712943675483,312.8065409378727,308.7048004319918
288.15,4.0,348.15,3.0,59.798115307360135,30.731313668191433,1916.5267458124727,364.41992801726803,315.06470258314346,312.2741731122054
288.15,4.0,348.15,3.5,54.74881140220107,30.580125700187637,2525.798627937751,377.11069384730416,316.90041835725503,315.30662998089474
288.15,4.0,348.15,4.0,50.43429742144894,30.455926230250043,3208.3696840004122,387.8293827214327,318.4189995143525,317.8980586597925
288.15,4.0,348.15,4.5,52.55688522744648,30.355388687807135,3962.555419990851,396.9554887220552,319.6936335509261,320.1303459334566
288.15,4.0,348.15,5.0,54.363895468013745,30.26945961684396,4786.639327637211,404.90973333442577,320.77871905910143,322.06768694383385
288.15,4.0,353.15,0.5,97.79553720334575,32.535402451700065,76.0045972414955,218.60777784067696,296.09140779073147,289.58010052319145
288.15,4.0,353.15,1.0,90.0508232355467,31.845199485644116,265.43280780437635,273.56527599357383,302.78164280824393,294.612425021161
288.15,4.0,353.15,1.5,81.17354232954355,31.3548345821182,549.7217706751981,308.5928951663693,307.93911697048003,300.3840672445882
288.15,4.0,353.15,2.0,73.07555255957548,30.999995354562998,920.340439026535,334.13291718167903,311.90692939382666,305.6517934288015
288.15,4.0,353.15,2.5,66.09660466560722,30.734941898510442,1372.1192380386638,353.91055479139544,315.01265951340946,310.1927499779794
288.15,4.0,353.15,3.0,60.16165980218715,30.530912461676053,1901.4756142424449,369.80332917728373,317.4925323879041,314.054874662975
288.15,4.0,353.15,3.5,55.11135099008584,30.36770061425341,2505.6538945577195,382.95951899330277,319.5105245425207,317.3413167604082
288.15,4.0,353.15,4.0,50.78869887033427,30.23767452807806,3182.582133376389,393.9968001768432,321.180070721808,320.15439951030794
288.15,4.0,353.15,4.5,52.94373267564273,30.130694232910173,3930.428167606835,403.4399836499017,322.5821720743748,322.57984262905285
288.15,4.0,353.15,5.0,54.77842560617388,30.039548647080665,4747.558159065884,411.67117484857357,323.7757805895708,324.68678703116836
288.15,4.0,358.15,0.5,97.85152388032459,32.46655469266989,75.48912652602303,220.7043782531847,296.7097125543606,289.65143718856984
288.15,4.0,358.15,1.0,90.22587892958967,31.732527557658614,263.6016629234364,276.4309689245991,303.9427262090162,294.98899323267244
288.15,4.0,358.15,1.5,81.43934633415842,31.210011019327794,545.8411934135365,312.20902972757455,309.5378337507082,301.14297852438574
288.15,4.0,358.15,2.0,73.39418469317177,30.83258138646488,913.707584343414,338.41362342229127,313.8538675649841,306.7806431167856
288.15,4.0,358.15,2.5,66.44111186658972,30.55107520816091,1362.0598826614878,358.76498809820987,317.23854779404155,311.65420753713505
288.15,4.0,358.15,3.0,60.51547140941578,30.332595844680327,1887.307319675776,375.1936123520862,319.9447831021433,315.80790899457816
288.15,4.0,358.15,3.5,55.46345636258564,30.162014879504568,2486.825942052121,388.7281569342368,322.14830382113894,319.3491090959679
288.15,4.0,358.15,4.0,51.13380097402525,30.02441936377727,3158.451332490993,400.13162436614607,323.9724619387187,322.38399315576163
288.15,4.0,358.15,4.5,53.32126109283363,29.909553313525976,3900.3277789285203,409.9378788323723,325.5052885284126,325.00298457611785
288.15,4.0,358.15,5.0,55.182300363514116,29.81526598795608,4711.082956509534,418.40316400818745,326.8092649109297,327.2809494928157
288.15,4.0,363.15,0.5,97.8979775623206,32.40170231599768,74.99725904117804,222.73564657169186,297.3285690615122,289.72442726189126
288.15,4.0,363.15,1.0,90.39364718540105,31.618435577940545,261.85658350461745,279.287975082746,305.1082071336497,295.35403010748513
288.15,4.0,363.15,1.5,81.69586864807327,31.064870084635913,542.1561628418422,315.82239516006206,311.14579077023586,301.8832582156678
288.15,4.0,363.15,2.0,73.7029443042749,30.665806713877828,907.4288213899126,342.6955511112713,315.8151973884327,307.886457265471
288.15,4.0,363.15,2.5,66.77575891337635,30.36866412231757,1352.5629637930979,363.62338095648437,319.4837140999232,313.0903425070512
288.15,4.0,363.15,3.0,60.858915906965464,30.140593056872603,1874.0285737219237,380.502512951042,322.4202380406595,317.5353801985667
288.15,4.0,363.15,3.5,55.80607245130942,29.960889651920297,2469.1669231588894,394.46201693786975,324.81321148699254,321.3310517069827
288.15,4.0,363.15,4.0,51.47026932818866,29.814286635970348,3135.798206301901,406.2773225412881,326.79551851628213,324.5879500950285
288.15,4.0,363.15,4.5,53.68811644112823,29.69557484512916,3872.2662601773045,416.3576669418839,328.46080767753796,327.4022445745933
288.15,4.0,363.15,5.0,55.575692485243835,29.596552825401886,4677.022695201173,425.1037632045854,329.8779396359278,329.85167562251644
288.15,4.0,368.15,0.5,97.93211711916916,32.337363552709576,74.52725763122726,224.7274212055197,297.94759487984277,289.802735601864
288.15,4.0,368.15,1.0,90.55428375525065,31.50870942986512,260.1977246732713,282.0714677036525,306.27798104431247,295.7085374980461
288.15,4.0,368.15,1.5,81.9432090741113,30.924658145668218,538.6684841063689,319.3571295067008,312.7626190218478,302.60628913232057
288.15,4.0,368.15,2.0,74.00173596268817,30.504441989629413,901.5080166410626,346.8969379999767,317.79035181345955,308.9708914163087
288.15,4.0,368.15,2.5,67.10028319604704,30.192062145695672,1343.6341815415508,368.4012086567037,321.7473319305063,314.5030219211954
288.15,4.0,368.15,3.0,61.19277800873058,29.95264932939608,1861.5424176997185,385.77544574425866,324.9184317085881,319.23838229332404
288.15,4.0,368.15,3.5,56.139741457746354,29.762406628520694,2452.554350992621,400.2045071871095,327.5047315687303,323.2883225120049
